DEL_21_200	abPOA	348	0	30,31,61
INV_21_200	abPOA	519	0	32,26,58
DUP_21_200	abPOA	466	2	62,62
COMPHET_DEL_21_200	abPOA	288	0	23,33,56
SHIFTED_COMPHET_21_200	abPOA	541	2	60,60
DEL_21_500	abPOA	615	0	28,42,70
INV_21_500	abPOA	769	2	67,67
DUP_21_500	abPOA	825	2	62,62
COMPHET_DEL_21_500	abPOA	362	0	24,34,58
SHIFTED_COMPHET_21_500	abPOA	770	0	27,33,60
DEL_21_1000	abPOA	496	0	13,31,44
INV_21_1000	abPOA	869	2	55,55
DUP_21_1000	abPOA	2069	2	72,72
COMPHET_DEL_21_1000	abPOA	268	0	19,27,46
SHIFTED_COMPHET_21_1000	abPOA	1149	0	23,29,52
DEL_22_50	abPOA	219	0	30,21,51
INV_22_50	abPOA	334	2	67,67
DUP_22_50	abPOA	322	2	55,55
COMPHET_DEL_22_50	abPOA	215	2	46,46
SHIFTED_COMPHET_22_50	abPOA	501	0	36,26,62
DEL_22_200	abPOA	297	0	29,25,54
INV_22_200	abPOA	511	2	63,63
DUP_22_200	abPOA	519	2	63,63
COMPHET_DEL_22_200	abPOA	262	2	55,55
SHIFTED_COMPHET_22_200	abPOA	508	0	24,26,50
DEL_22_500	abPOA	589	0	22,45,67
INV_22_500	abPOA	758	0	28,30,58
DUP_22_500	abPOA	1023	0	23,40,63
COMPHET_DEL_22_500	abPOA	332	2	57,57
SHIFTED_COMPHET_22_500	abPOA	862	0	30,29,59
DEL_22_1000	abPOA	588	0	14,39,53
INV_22_1000	abPOA	873	0	25,23,48
DUP_22_1000	abPOA	1634	0	28,34,62
COMPHET_DEL_22_1000	abPOA	370	0	22,38,60
SHIFTED_COMPHET_22_1000	abPOA	1974	0	24,49,73
DEL_23_50	abPOA	301	0	25,35,60
INV_23_50	abPOA	320	2	59,59
DUP_23_50	abPOA	341	2	65,65
COMPHET_DEL_23_50	abPOA	111	0	14,19,33
SHIFTED_COMPHET_23_50	abPOA	350	2	58,58
DEL_23_200	abPOA	220	2	46,46
INV_23_200	abPOA	286	0	13,26,39
DUP_23_200	abPOA	725	2	63,63
COMPHET_DEL_23_200	abPOA	391	0	42,33,75
SHIFTED_COMPHET_23_200	abPOA	572	0	21,35,56
DEL_23_500	abPOA	229	2	50,50
INV_23_500	abPOA	770	2	65,65
DUP_23_500	abPOA	1063	0	28,32,60
COMPHET_DEL_23_500	abPOA	242	0	25,29,54
SHIFTED_COMPHET_23_500	abPOA	845	0	26,40,66
DEL_23_1000	abPOA	663	0	23,34,57
INV_23_1000	abPOA	771	2	50,50
DUP_23_1000	abPOA	1248	0	15,38,53
COMPHET_DEL_23_1000	abPOA	294	0	22,29,51
SHIFTED_COMPHET_23_1000	abPOA	1698	0	26,42,68
DEL_24_50	abPOA	298	2	58,58
INV_24_50	abPOA	378	2	64,64
DUP_24_50	abPOA	326	0	24,35,59
COMPHET_DEL_24_50	abPOA	306	2	59,59
SHIFTED_COMPHET_24_50	abPOA	539	2	68,68
DEL_24_200	abPOA	498	0	32,32,64
INV_24_200	abPOA	550	2	67,67
DUP_24_200	abPOA	635	2	65,65
COMPHET_DEL_24_200	abPOA	270	2	55,55
SHIFTED_COMPHET_24_200	abPOA	668	0	31,35,66
DEL_24_500	abPOA	381	0	28,29,57
INV_24_500	abPOA	805	2	59,59
DUP_24_500	abPOA	1421	0	40,40,80
COMPHET_DEL_24_500	abPOA	352	0	31,32,63
SHIFTED_COMPHET_24_500	abPOA	759	0	28,29,57
DEL_24_1000	abPOA	331	2	64,64
INV_24_1000	abPOA	915	2	59,59
DUP_24_1000	abPOA	1898	0	45,18,63
COMPHET_DEL_24_1000	abPOA	484	0	30,34,64
SHIFTED_COMPHET_24_1000	abPOA	2059	2	75,75
DEL_25_50	abPOA	313	0	27,30,57
INV_25_50	abPOA	334	2	63,63
DUP_25_50	abPOA	296	2	49,49
COMPHET_DEL_25_50	abPOA	393	2	68,68
SHIFTED_COMPHET_25_50	abPOA	366	0	27,34,61
DEL_25_200	abPOA	253	2	58,58
INV_25_200	abPOA	637	2	74,74
DUP_25_200	abPOA	720	2	74,74
COMPHET_DEL_25_200	abPOA	312	2	61,61
SHIFTED_COMPHET_25_200	abPOA	499	0	24,32,56
DEL_25_500	abPOA	404	0	36,34,70
INV_25_500	abPOA	716	0	29,35,64
DUP_25_500	abPOA	1196	0	28,37,65
COMPHET_DEL_25_500	abPOA	313	0	19,36,55
SHIFTED_COMPHET_25_500	abPOA	1317	0	38,35,73
DEL_25_1000	abPOA	690	0	26,33,59
INV_25_1000	abPOA	1451	2	73,73
DUP_25_1000	abPOA	1787	0	26,44,70
COMPHET_DEL_25_1000	abPOA	219	2	45,45
SHIFTED_COMPHET_25_1000	abPOA	1277	0	19,36,55
DEL_26_50	abPOA	271	0	34,19,53
INV_26_50	abPOA	412	2	58,58
DUP_26_50	abPOA	301	2	57,57
COMPHET_DEL_26_50	abPOA	261	0	24,32,56
SHIFTED_COMPHET_26_50	abPOA	486	2	64,64
DEL_26_200	abPOA	265	2	54,54
INV_26_200	abPOA	410	0	33,24,57
DUP_26_200	abPOA	540	2	60,60
COMPHET_DEL_26_200	abPOA	270	0	26,32,58
SHIFTED_COMPHET_26_200	abPOA	484	2	58,58
DEL_26_500	abPOA	448	0	24,40,64
INV_26_500	abPOA	938	0	33,31,64
DUP_26_500	abPOA	1023	0	26,36,62
COMPHET_DEL_26_500	abPOA	282	0	25,29,54
SHIFTED_COMPHET_26_500	abPOA	876	0	20,42,62
DEL_26_1000	abPOA	491	0	18,29,47
INV_26_1000	abPOA	994	2	64,64
DUP_26_1000	abPOA	1779	0	36,17,53
COMPHET_DEL_26_1000	abPOA	353	0	21,31,52
SHIFTED_COMPHET_26_1000	abPOA	1476	0	21,41,62
DEL_27_50	abPOA	260	2	58,58
INV_27_50	abPOA	307	2	56,56
DUP_27_50	abPOA	305	2	52,52
COMPHET_DEL_27_50	abPOA	338	2	63,63
SHIFTED_COMPHET_27_50	abPOA	463	2	62,62
DEL_27_200	abPOA	228	0	20,29,49
INV_27_200	abPOA	533	0	32,30,62
DUP_27_200	abPOA	408	2	51,51
COMPHET_DEL_27_200	abPOA	224	0	31,24,55
SHIFTED_COMPHET_27_200	abPOA	413	0	20,35,55
DEL_27_500	abPOA	861	0	37,36,73
INV_27_500	abPOA	556	2	62,62
